trope,count,movies_with_trope,avg_rating
Let's Get Dangerous!,6,"['TheNiceGuys', 'TheBigLebowski', 'TheAbyss', 'OnceUponaTimeinHollywood', 'JohnWickChapter4', 'MasterandCommanderTheFarSideoftheWorld']",3.42
Minor Crime Reveals Major Plot,11,"['TheNiceGuys', 'DieHard2', 'DieHardWithaVengeance', 'BigTroubleinLittleChina', 'AllthePresidentsMen', 'SoylentGreen', 'GreenRoom', 'Overlord', 'PromisingYoungWoman', 'TheFrenchDispatchoftheLibertyKansasEveningSun', 'Fargo']",3.27
Non-Nude Bathing,5,"['TheNiceGuys', 'WeirdScience', 'Room', 'SomeLikeItHot', 'TheBabadook']",3.20
One-Man Army,8,"['TheNiceGuys', 'HardcoreHenry', 'HacksawRidge', 'JohnWickChapter2', 'YouWereNeverReallyHere', 'JohnWickChapter3Parabellum', 'RRR', 'Harakiri']",3.12
Plot Armor,9,"['TheNiceGuys', 'District9', 'Alien3', 'DieHardWithaVengeance', 'Replicas', 'Machete', 'JojoRabbit', 'SpringBreakers', 'TheHost']",3.00
"""Shaggy Dog"" Story",15,"['TheNiceGuys', 'FindingDory', 'TheBigLebowski', 'HacksawRidge', 'AtomicBlonde', 'Network', 'LaHaine', 'UncutGems', 'ASeparation', 'LegallyBlonde', 'MulhollandDrive', 'BlacKkKlansman', 'Adaptation', 'JungleFever', 'TheConformist']",3.60
Slashed Throat,11,"['TheNiceGuys', 'JohnWickChapter2', 'Cache', 'YouWereNeverReallyHere', 'DieHard2', 'JohnWickChapter3Parabellum', 'GreenRoom', 'TheLastHouseontheLeft', 'Hush', 'Us', 'LAConfidential']",3.41
Soft Glass,6,"['TheNiceGuys', 'JohnWickChapter2', 'PansLabyrinth', 'JohnWickChapter3Parabellum', 'PerfectBlue', 'GameNight']",3.75
Stout Strength,5,"['TheNiceGuys', 'OBrotherWhereArtThou', 'TheRoadtoElDorado', 'PoliceAcademy', 'GreenBook']",2.70
Troubling Unchildlike Behavior,12,"['TheNiceGuys', 'CityofGod', 'CaptainFantastic', 'BoogieNights', 'BabyDriver', 'LettheRightOneIn', 'ITonya', 'WeNeedtoTalkAboutKevin', 'BennysVideo', 'TheKillingFields', 'TheZoneofInterest', 'ThePiano']",3.58
Big Damn Reunion,9,"['FindingDory', 'Moana', 'StarWarsTheLastJedi', 'IndependenceDay', 'TheTrumanShow', 'Paddington2', 'GuardiansoftheGalaxyVol3', 'DunePartTwo', 'TheWildRobot']",3.56
Green Aesop,7,"['FindingDory', 'SpiritedAway', 'SoylentGreen', 'Tenet', 'StarTrekIVTheVoyageHome', 'TheDayAfterTomorrow', 'TheWildRobot']",3.21
Misplaced Wildlife,6,"['FindingDory', 'TheLobster', 'TheDeerHunter', 'NineteenSeventeen', 'KillersoftheFlowerMoon', 'Flow2024']",3.33
"Once Done, Never Forgotten",6,"['FindingDory', 'NowYouSeeMe2', 'ITonya', 'BlackMirrorBandersnatch', 'ChasingAmy', 'Lovelace']",2.75
Platonic Life-Partners,5,"['FindingDory', 'ThePost', 'Booksmart', 'TheFallGuy', 'Pride']",3.40
Slow-Motion Fall,5,"['FindingDory', 'Antichrist', 'TheHost', 'Paddington2', 'SevenSamurai']",4.10
Spoiler Cover,7,"['FindingDory', 'JasonBourne', 'Prisoners', 'NineteenSeventeen', 'TheWitch', 'TheLivesofOthers', 'Companion']",3.36
Threatening Shark,5,"['FindingDory', 'MySuperExGirlfriend', 'PoliceAcademy', 'AustinPowersInternationalManofMystery', 'DangerousAnimals']",2.80
True Companions,12,"['FindingDory', 'BoogieNights', 'SunsetBoulevard', 'TwentiethCenturyWomen', 'WarforthePlanetoftheApes', 'OBrotherWhereArtThou', 'MarriageStory', 'PoliceAcademy', 'GameNight', 'LegallyBlonde', 'Bridesmaids', 'HowlsMovingCastle']",3.50
Identical Stranger,7,"['Frank', 'WildStrawberries', 'SynecdocheNewYork', 'GoodTime', 'Possession', 'HaroldAndKumarGoToWhiteCastle', 'GameNight']",3.57
Innocently Insensitive,18,"['Frank', 'Whiplash', 'OnceUponaTimeinHollywood', 'Room', 'KikisDeliveryService', 'LadyBird', 'Booksmart', 'SoundofMetal', 'LicoricePizza', 'GameNight', 'Paddington2', 'SwissArmyMan', 'ETtheExtraTerrestrial', 'Minari', 'LittleMissSunshine', 'OfficeSpace', 'OneofThemDays', 'Amadeus']",3.44
The Quiet One,13,"['Frank', 'Alien3', 'BabyDriver', 'ApocalypseNow', 'TheMeyerowitzStories', 'PerfectBlue', 'BillAndTedsExcellentAdventure', 'PoliceAcademy', 'KikisDeliveryService', 'WhenHarryMetSally', 'Fargo', 'SevenSamurai', 'GodsOwnCountry']",3.58
Time-Passage Beard,6,"['Frank', 'CityofGod', 'TheDeerHunter', 'EnemyMine', 'TriangleofSadness', 'TheBrutalist']",3.33
True Art Is Incomprehensible,5,"['Frank', 'ThisIsSpinalTap', 'BlowUp', 'PopstarNeverStopNeverStopping', 'Amadeus']",3.30
The Watson,7,"['Frank', 'EventHorizon', 'Valkyrie', 'ZeroDarkThirty', 'TheBigShort', 'TwinPeaksFireWalkwithMe', 'MasterandCommanderTheFarSideoftheWorld']",3.36
Black-and-Grey Morality,7,"['StraightOuttaCompton', 'StarshipTroopers', 'Lucy', 'OnceUponaTimeinHollywood', 'DunePartTwo', 'MalcolmX', 'BoyzntheHood']",3.36
Five Stages of Grief,6,"['StraightOuttaCompton', 'GroundhogDay', 'BladeRunner', 'GreenRoom', 'SoundofMetal', 'ToyStory1']",3.92
Good-Times Montage,8,"['StraightOuttaCompton', 'WarDogs', 'TheRoyalTenenbaums', 'ItComesatNight', 'RRR', 'SwissArmyMan', 'Anora', 'LAConfidential']",3.00
Blasphemous Boast,9,"['NowYouSeeMe2', 'Gattaca', 'TheShapeofWater', 'Hamilton', 'Dune1984', 'GuardiansoftheGalaxyVol3', 'TheGodfather', 'TheGodfatherPartII', 'Amadeus']",2.89
Cain and Abel,9,"['NowYouSeeMe2', 'JohnWickChapter2', 'SpiritedAway', 'WeNeedtoTalkAboutKevin', 'JohnWickChapter4', 'TheGodfather', 'TheGodfatherPartII', 'TheSkinILiveIn', 'PalmSprings']",3.67
Family of Choice,9,"['NowYouSeeMe2', 'WarforthePlanetoftheApes', 'MarriageStory', 'KnivesOut', 'GameNight', 'TheWildRobot', 'Pride', 'HowlsMovingCastle', 'Glory']",3.11
Kansas City Shuffle,6,"['NowYouSeeMe2', 'TheBourneUltimatum', 'TheGreatEscape', 'DieHardWithaVengeance', 'InsideMan', 'TheProducers']",2.92
Put on a Bus,8,"['NowYouSeeMe2', 'ThereWillBeBlood', 'KingsmanTheGoldenCircle', 'SpringBreakers', 'TheHoldovers', 'InOrderofDisappearance', 'ButImaCheerleader', 'Friday']",3.12
Stealth Hi/Bye,10,"['NowYouSeeMe2', 'TheBourneIdentity', 'AllthePresidentsMen', 'JohnWickChapter3Parabellum', 'ThePrestige', 'TheGoodtheBadandtheUgly', 'Overlord', 'Booksmart', 'LookWhosBack', 'WindRiver']",3.10
Event Title,5,"['FromDuskTillDawn', 'WarforthePlanetoftheApes', 'ThorRagnarok', 'Overlord', 'SpiderManHomecoming']",2.40
"Four Eyes, Zero Soul",10,"['FromDuskTillDawn', 'TheBourneUltimatum', 'TheGreatEscape', 'TheConversation', 'GreenRoom', 'TheIrishman', 'Overlord', 'JojoRabbit', 'LicoricePizza', 'OfficeSpace']",3.30
Glasses Pull,6,"['FromDuskTillDawn', 'PatriotsDay', 'PrivateLife', 'Chernobyl', 'ETtheExtraTerrestrial', 'BoyzntheHood']",3.17
Important Haircut,13,"['TheBourneIdentity', 'TaxiDriver', 'CaptainFantastic', 'RosemarysBaby', 'TheRoyalTenenbaums', 'FightClub', 'AlienCovenant', 'Annihilation', 'Room', 'BennysVideo', 'SevenSamurai', 'HowlsMovingCastle', 'LAConfidential']",3.62
Mugging the Monster,9,"['TheBourneIdentity', 'HellorHighWater', 'PunchDrunkLove', 'YouWereNeverReallyHere', 'EnemyMine', 'OnceUponaTimeinHollywood', 'InBruges', 'BloodSimple', 'OneBattleAfterAnother']",3.61
Wouldn't Hurt a Child,9,"['TheBourneIdentity', 'DieHardWithaVengeance', 'Booksmart', 'Us', 'InBruges', 'InsideMan', 'InOrderofDisappearance', 'ETtheExtraTerrestrial', 'TheRock']",3.11
Uptight Loves Wild,5,"['ASingleMan', 'EternalSunshineoftheSpotlessMind', 'PhantomThread', 'Booksmart', 'CallMebyYourName']",4.20
Big Brother Bully,10,"['RagingBull', 'PunchDrunkLove', 'PatriotsDay', 'TheEdgeofSeventeen', 'BarryLyndon', 'StandbyMe', 'GameNight', 'ThePoweroftheDog', 'ToyStory1', 'HomeAlone']",3.60
"Big ""OMG!""",9,"['RagingBull', 'EventHorizon', 'ThorRagnarok', 'IndependenceDay', 'TheGoonies', 'WeirdScience', 'StarTrekVITheUndiscoveredCountry', 'Idiocracy', 'TheIronGiant']",3.22
Mama Bear,24,"['RagingBull', 'RosemarysBaby', 'HiddenFigures', 'Aliens', 'ItComesatNight', 'GoodbyeChristopherRobin', 'TheFloridaProject', 'WeirdScience', 'Searching', 'TheGraduate', 'Chinatown', 'Room', 'Overlord', 'ValerianandtheCityofaThousandPlanets', 'Tully', 'Onward', 'TheLastHouseontheLeft', 'Incendies', 'MarchofthePenguins', 'Us', 'Atonement', 'DazedandConfused', 'Pride', 'TheBabadook']",3.50
Punch a Wall,5,"['RagingBull', 'HacksawRidge', 'MarriageStory', 'AnatomyofaFall', 'ASeparation']",4.00
Your Mom,7,"['RagingBull', 'GoodWillHunting', 'Chinatown', 'ChasingAmy', 'TheHoldovers', 'LAConfidential', 'PalmSprings']",3.36
Murder Is the Best Solution,5,"['TheBourneUltimatum', 'CityofGod', 'BlowOut', 'JohnWickChapter4', 'TheProducers']",3.80
Super Window Jump,5,"['TheBourneUltimatum', 'Aliens', 'Machete', 'TheGoodtheBadandtheUgly', 'JohnWickChapter4']",3.50
Theme Music Power-Up,5,"['TheBourneUltimatum', 'BadAss', 'HardcoreHenry', 'Brazil', 'TheGoodtheBadandtheUgly']",2.90
The Worf Effect,6,"['TheBourneUltimatum', 'DieHard2', 'KingsmanTheGoldenCircle', 'OnceUponaTimeinHollywood', 'GreenRoom', 'JohnWickChapter4']",3.17
Government Conspiracy,6,"['JasonBourne', 'MakingaMurderer', 'BlowOut', 'Akira', 'AllthePresidentsMen', 'Us']",3.33
Inherent in the System,5,"['JasonBourne', 'Spotlight', 'Brazil', 'TheBigShort', 'Crash']",3.30
Mandatory Unretirement,6,"['JasonBourne', 'BladeRunner', 'JohnWickChapter2', 'Aliens', 'ThisIsSpinalTap', 'StarTrekTheMotionPicture']",3.42
Sudden Sequel Death Syndrome,6,"['JasonBourne', 'Alien3', 'AlienCovenant', 'KingsmanTheGoldenCircle', 'PansLabyrinth', 'JohnWickChapter4']",3.00
Suspiciously Similar Substitute,5,"['JasonBourne', 'AssassinsCreed', 'BoogieNights', 'PoliceAcademy', 'TwinPeaksFireWalkwithMe']",3.20
Arms Dealer,7,"['WarDogs', 'TaxiDriver', 'JohnWickChapter2', 'BabyDriver', 'StarWarsTheLastJedi', 'PorcoRosso', 'BlackPanther']",3.50
From Camouflage to Criminal,7,"['CityofGod', 'DieHard2', 'DieHardWithaVengeance', 'TheIrishman', 'WildatHeart', 'TheGodfather', 'TheGodfatherPartII']",3.71
From Nobody to Nightmare,9,"['CityofGod', 'ThereWillBeBlood', 'Aliens', 'BabyDriver', 'EventHorizon', 'TheIrishman', 'LookWhosBack', 'TheGodfather', 'TheGodfatherPartII']",3.83
Intrepid Reporter,8,"['CityofGod', 'DieHard2', 'ThePost', 'BigTroubleinLittleChina', 'Spotlight', 'AllthePresidentsMen', 'TheDayAfterTomorrow', 'TheKillingFields']",3.50
No Social Skills,12,"['CityofGod', 'TaxiDriver', 'PunchDrunkLove', 'TheSocialNetwork', 'GoodTime', 'TheFanatic', 'TheBigShort', 'GameNight', 'ThePoweroftheDog', 'TheHoldovers', 'Bridesmaids', 'EighthGrade']",3.71
A Real Man is a Killer,10,"['CityofGod', 'HacksawRidge', 'LaHaine', 'BigTroubleinLittleChina', 'TheBreadwinner', 'ThePrestige', 'SevenSamurai', 'TheRock', 'BoyzntheHood', 'Rashomon']",3.60
Teens Are Monsters,5,"['CityofGod', 'LettheRightOneIn', 'Akira', 'WhenTheySeeUs', 'BennysVideo']",3.50
Time-Passes Montage,6,"['CityofGod', 'TheBigShort', 'WitnessfortheProsecution', 'NottingHill', 'BloodSimple', 'PalmSprings']",3.33
Author Avatar,16,"['TaxiDriver', 'PinkFloydTheWall', 'TheHottieAndTheNottie', 'Roma', 'MeanStreets', 'TheGraduate', 'MarriageStory', 'EightAndAHalf', 'AllThatJazz', 'GraveoftheFireflies', 'TheGoodtheBadandtheUgly', 'Stalker', 'AManCalledOve', 'WhenHarryMetSally', 'Aftersun', 'ToyStory2']",3.53
The Big Rotten Apple,10,"['TaxiDriver', 'JohnWickChapter2', 'YouWereNeverReallyHere', 'GoodTime', 'MeanStreets', 'SoylentGreen', 'Joker', 'EyesWideShut', 'TheGodfather', 'TheGodfatherPartII']",3.70
Cringe Comedy,21,"['TaxiDriver', 'ManchesterbytheSea', 'ThorRagnarok', 'TheGraduate', 'UncutGems', 'FrancesHa', 'BoratSubsequentMoviefilm', 'SpiderManHomecoming', 'SpiderManFarFromHome', 'Booksmart', 'LookWhosBack', 'LicoricePizza', 'TriangleofSadness', 'SpiderManIntotheSpiderVerse', 'Bridesmaids', 'SwissArmyMan', 'InsideOut2', 'Bottoms', 'Anora', 'TheRock', 'TheKingofComedy']",3.33
Delusions of Eloquence,5,"['TaxiDriver', 'GoodWillHunting', 'CoolHandLuke', 'Idiocracy', 'Up']",3.30
Dying Dream,6,"['TaxiDriver', 'Brazil', 'PerfectBlue', 'EntertheVoid', 'AllThatJazz', 'KillersoftheFlowerMoon']",3.67
Four Is Death,6,"['TaxiDriver', 'BladeRunner', 'Onward', 'TheMenu', 'JohnWickChapter4', 'TheSubstance']",3.75
Murder-Suicide,5,"['TaxiDriver', 'Hereditary', 'Midsommar', 'Tenet', 'TheMenu']",3.80
Politically Incorrect Hero,11,"['TaxiDriver', 'HellorHighWater', 'CaptainFantastic', 'EuroTrip', 'LiveFreeorDieHard', 'AManCalledOve', 'SingStreet', 'GreenBook', 'BarryLyndon', 'BlacKkKlansman', 'Glory']",3.27
Plucky Comic Relief,5,"['TaxiDriver', 'WarforthePlanetoftheApes', 'BigTroubleinLittleChina', 'ZeroDarkThirty', 'SevenSamurai']",3.40
Bedmate Reveal,6,"['GroundhogDay', 'WhoFramedRogerRabbit', 'TheGodfather', 'TheGodfatherPartII', 'Mickey17', 'KissKissBangBang']",3.50
I Cannot Self-Terminate,7,"['GroundhogDay', 'TwelveYearsASlave', 'Hereditary', 'PansLabyrinth', 'Moon', 'AnAmericanWerewolfinLondon', 'Split']",3.50
Just Train Wrong,9,"['GroundhogDay', 'EternalSunshineoftheSpotlessMind', 'EuroTrip', 'DieHardWithaVengeance', 'DancerintheDark', 'TheGoodtheBadandtheUgly', 'ChasingAmy', 'ThreeBillboardsOutsideEbbingMissouri', 'Paddington2']",3.39
Magic Realism,6,"['GroundhogDay', 'JohnWickChapter2', 'OBrotherWhereArtThou', 'FunnyGames', 'TwinPeaksFireWalkwithMe', 'Bottoms']",3.83
Bank Robbery,5,"['HellorHighWater', 'SpiderManHomecoming', 'InsideMan', 'KillersoftheFlowerMoon', 'OneBattleAfterAnother']",3.40
The Unsolved Mystery,7,"['HellorHighWater', 'Cache', 'MemoriesofMurder', 'WindRiver', 'MulhollandDrive', 'MyOldAss', 'Rashomon']",3.14
Drill Sergeant Nasty,5,"['Snowden', 'HacksawRidge', 'PoliceAcademy', 'Glory', 'TheThinRedLine']",3.00
Real-Person Epilogue,6,"['Snowden', 'HacksawRidge', 'HiddenFigures', 'PatriotsDay', 'GreenBook', 'TheKillingFields']",2.75
"Like Father, Like Son",7,"['WildStrawberries', 'LiveFreeorDieHard', 'GoodbyeChristopherRobin', 'TheEdgeofSeventeen', 'AdAstra', 'UncutGems', 'Anora']",3.21
Bourgeois Bohemian,5,"['CaptainFantastic', 'GetOut', 'KnivesOut', 'TriangleofSadness', 'TheHoldovers']",3.50
Ivy League for Everyone,11,"['CaptainFantastic', 'TheSocialNetwork', 'Annihilation', 'CrazyRichAsians', 'LadyBird', 'Booksmart', 'TheHoldovers', 'LegallyBlonde', 'RiskyBusiness', 'Babygirl', 'MyCousinVinny']",3.36
Tragic Hero,6,"['CaptainFantastic', 'Fences', 'LettheRightOneIn', 'Network', 'ThisIsSpinalTap', 'Incendies']",3.58
Drone of Dread,22,"['Citizenfour', 'TwoThousandOneASpaceOdyssey', 'BoogieNights', 'District9', 'Prometheus', 'Dunkirk', 'TheTerminator', 'Terminator2JudgmentDay', 'IndependenceDay', 'Annihilation', 'PansLabyrinth', 'Antichrist', 'EntertheVoid', 'Eraserhead', 'TheLighthouse', 'Tenet', 'Arrival', 'Chernobyl', 'Nope', 'TheZoneofInterest', 'TheSubstance', 'MulhollandDrive']",3.66
Maligned Mixed Marriage,5,"['TwelveYearsASlave', 'Crash', 'KillersoftheFlowerMoon', 'JungleFever', 'OneBattleAfterAnother']",3.70
Misplaced Retribution,9,"['TwelveYearsASlave', 'TheBigLebowski', 'JohnWickChapter2', 'Prisoners', 'WeNeedtoTalkAboutKevin', 'JojoRabbit', 'JohnWickChapter4', 'BoyzntheHood', 'MartySupreme']",3.83
Noble Bigot with a Badge,5,"['TwelveYearsASlave', 'HiddenFigures', 'Crash', 'ThreeBillboardsOutsideEbbingMissouri', 'InsideMan']",3.20
Obliviously Evil,5,"['TwelveYearsASlave', 'ITonya', 'Spotlight', 'TheFanatic', 'TheBigShort']",3.10
Shameful Strip,5,"['TwelveYearsASlave', 'MySuperExGirlfriend', 'RomancingtheStone', 'HaroldAndKumarGoToWhiteCastle', 'UncutGems']",3.10
Sub-Par Supremacist,5,"['TwelveYearsASlave', 'LookWhosBack', 'TheProducers', 'BlacKkKlansman', 'OneBattleAfterAnother']",3.50
White Man's Burden,5,"['TwelveYearsASlave', 'HiddenFigures', 'LadyBird', 'GreenBook', 'TheKillingFields']",3.20
Famed in Story,6,"['BadAss', 'BabyDriver', 'TheFrenchDispatchoftheLibertyKansasEveningSun', 'TheUnbearableWeightofMassiveTalent', 'MasterandCommanderTheFarSideoftheWorld', 'SentimentalValue']",3.17
Erotic Eating,7,"['ToniErdmann', 'SpringBreakers', 'CallMebyYourName', 'Clueless', 'Babygirl', 'LoveLiesBleeding', 'GirlInterrupted']",3.29
Giant Mook,5,"['HardcoreHenry', 'JohnWickChapter2', 'JohnWickChapter3Parabellum', 'TheMaskofZorro', 'JohnWickChapter4']",3.00
Le Parkour,6,"['HardcoreHenry', 'AssassinsCreed', 'BabyDriver', 'LiveFreeorDieHard', 'PoliceAcademy', 'OneBattleAfterAnother']",2.83
Mind Over Matter,5,"['HardcoreHenry', 'Akira', 'Lucy', 'Dune1984', 'Nosferatu']",2.30
Negated Moment of Awesome,6,"['HardcoreHenry', 'JesusCamp', 'FunnyGames', 'TheProducers', 'Anora', 'MyCousinVinny']",3.08
No-Sell,7,"['HardcoreHenry', 'District9', 'BigTroubleinLittleChina', 'JohnWickChapter3Parabellum', 'Dune1984', 'TenaciousDinThePickofDestiny', 'TheRock']",2.86
The Speechless,9,"['HardcoreHenry', 'JohnWickChapter2', 'Aliens', 'WarforthePlanetoftheApes', 'DieHardWithaVengeance', 'Eraserhead', 'Mudbound', 'Us', 'Tusk']",2.72
The Unfought,5,"['HardcoreHenry', 'YouWereNeverReallyHere', 'OnceUponaTimeinHollywood', 'GreenRoom', 'OneBattleAfterAnother']",3.40
Unholy Matrimony,5,"['HardcoreHenry', 'TheLastHouseontheLeft', 'WildatHeart', 'RRR', 'ChickenRunDawnoftheNugget']",2.90
Villain Respect,7,"['HardcoreHenry', 'DieHard2', 'JohnWickChapter3Parabellum', 'TheMenu', 'Harakiri', 'DangerousAnimals', 'Amadeus']",2.79
20 Minutes into the Past,20,"['TheBigLebowski', 'RosemarysBaby', 'NoCountryforOldMen', 'TheSocialNetwork', 'ApocalypseNow', 'MeanStreets', 'Spotlight', 'AllthePresidentsMen', 'TheConversation', 'UncutGems', 'BillAndTedsExcellentAdventure', 'DoubleIndemnity', 'ThankYouforSmoking', 'Nomadland', 'AmericanPsycho', 'LadyBird', 'LookWhosBack', 'Aftersun', 'ErinBrockovich', 'GlassOnion']",3.73
Camp Gay,12,"['TheBigLebowski', 'CrazyRichAsians', 'MeanStreets', 'ChasingAmy', 'EyesWideShut', 'Booksmart', 'LicoricePizza', 'LegallyBlonde', 'TheProducers', 'ButImaCheerleader', 'Pride', 'TheRock']",3.08
Disney Acid Sequence,6,"['TheBigLebowski', 'HaroldAndKumarGoToWhiteCastle', 'TheLegoMovie', 'TheRoadtoElDorado', 'ToyStory2', 'Sinners']",3.08
Do You Want to Copulate?,5,"['TheBigLebowski', 'Alien3', 'HaroldAndKumarGoToWhiteCastle', 'TheWorldsEnd', 'PoorThings']",3.50
Humble Goal,5,"['TheBigLebowski', 'BigTroubleinLittleChina', 'HaroldAndKumarGoToWhiteCastle', 'Us', 'OneBattleAfterAnother']",3.60
I Have Your Wife,12,"['TheBigLebowski', 'YouWereNeverReallyHere', 'DieHard2', 'LiveFreeorDieHard', 'IntheNameoftheFather', 'Dune1984', 'PromisingYoungWoman', 'JohnWickChapter4', 'AustinPowersInternationalManofMystery', 'Fargo', 'HowlsMovingCastle', 'OneBattleAfterAnother']",3.25
Kill It with Fire,11,"['TheBigLebowski', 'AlienResurrection', 'Annihilation', 'Hereditary', 'ApocalypseNow', 'OnceUponaTimeinHollywood', 'Overlord', 'Melancholia', 'JohnWickChapter4', 'OfficeSpace', 'TheRock']",3.23
"Nice, Mean, and In-Between",7,"['TheBigLebowski', 'TheNeonDemon', 'LaHaine', 'TheGoodtheBadandtheUgly', 'TheHost', 'Bottoms', 'BlacKkKlansman']",3.50
Obfuscating Disability,5,"['TheBigLebowski', 'Brazil', 'ManonWire', 'ThePrestige', 'Andhadhun']",3.50
Opening Monologue,10,"['TheBigLebowski', 'TheApartment', 'EnemyMine', 'Arrival', 'Dune1984', 'PathsofGlory', 'InsideMan', 'Idiocracy', 'BloodSimple', 'Adaptation']",3.25
Pun,5,"['TheBigLebowski', 'BabyDriver', 'Paddington2', 'TheRockyHorrorPictureShow', 'ChickenRunDawnoftheNugget']",3.70
Slipping a Mickey,6,"['TheBigLebowski', 'RosemarysBaby', 'BlackMirrorBandersnatch', 'TheHandmaiden', 'PromisingYoungWoman', 'Tusk']",3.33
Smoking Hot Sex,8,"['TheBigLebowski', 'AtomicBlonde', 'Chinatown', 'ChasingAmy', 'ThankYouforSmoking', 'PoliceAcademy', 'WildatHeart', 'TheRockyHorrorPictureShow']",3.38
Third-Person Person,6,"['TheBigLebowski', 'TheGoonies', 'BigTroubleinLittleChina', 'Machete', 'MoonriseKingdom', 'Rashomon']",3.25
Wimp Fight,5,"['TheBigLebowski', 'TheMeyerowitzStories', 'GameNight', 'SevenSamurai', 'Rashomon']",3.80
Armoured Closet Gay,5,"['JesusCamp', 'TheLighthouse', 'Booksmart', 'ThePoweroftheDog', 'ButImaCheerleader']",3.20
Names to Run Away from Really Fast,9,"['JesusCamp', 'ApocalypseNow', 'Machete', 'AnAmericanWerewolfinLondon', 'Stalker', 'RiskyBusiness', 'Nosferatu', 'GirlInterrupted', 'LAConfidential']",3.33
Religious Horror,5,"['JesusCamp', 'RosemarysBaby', 'Midsommar', 'TheWitch', 'REC']",3.50
Artistic Licence – History,5,"['FantasticBeastsandWheretoFindThem', 'HiddenFigures', 'TheDoors1991', 'SevenSamurai', 'TheRemainsoftheDay']",3.00
Dramatic Drop,13,"['FantasticBeastsandWheretoFindThem', 'Terminator2JudgmentDay', 'EventHorizon', 'ThorRagnarok', 'Moana', 'ApocalypseNow', 'KnivesOut', 'ChasingAmy', 'TheTrumanShow', 'TheWorldsEnd', 'SpiderManHomecoming', 'TheDeathofStalin', 'ETtheExtraTerrestrial']",3.19
Artificial Gravity,6,"['TwoThousandOneASpaceOdyssey', 'AdAstra', 'Moon', 'Arrival', 'StarTrekVITheUndiscoveredCountry', 'Mickey17']",3.67
Ear Ache,6,"['TwoThousandOneASpaceOdyssey', 'JohnWickChapter2', 'BlueVelvet', 'NineteenSeventeen', 'TheLivesofOthers', 'Mickey17']",3.75
Body Motifs,9,"['Whiplash', 'BladeRunner', 'GuardiansoftheGalaxyVol2', 'GetOut', 'Hereditary', 'Eraserhead', 'Hamilton', 'ThePoweroftheDog', 'TheSubstance']",3.44
Gross-Up Close-Up,6,"['Whiplash', 'Jackie', 'Hereditary', 'WeNeedtoTalkAboutKevin', 'Midsommar', 'AustinPowersInternationalManofMystery']",3.58
Advancing Wall of Doom,5,"['RogueOneAStarWarsStory', 'PinkFloydTheWall', 'Onward', 'ToyStory2', 'BlackPanther']",3.50
Bad Vibrations,7,"['RogueOneAStarWarsStory', 'Inception', 'StarWarsTheLastJedi', 'IndependenceDay', 'StarTrekVITheUndiscoveredCountry', 'DunePartTwo', 'Flow2024']",3.64
Battle Cry,5,"['RogueOneAStarWarsStory', 'TheHobbitAnUnexpectedJourney', 'StarshipTroopers', 'ReadyPlayerOne', 'TheLordoftheRingsTheReturnoftheKing']",3.20
Big Entrance,5,"['RogueOneAStarWarsStory', 'ThorRagnarok', 'IndependenceDay', 'TheLegoMovie', 'KPopDemonHunters']",3.20
Black Speech,5,"['RogueOneAStarWarsStory', 'StarWarsTheRiseofSkywalker', 'TheWitch', 'DunePartTwo', 'TheLordoftheRingsTheFellowshipoftheRing']",3.50
"Cheated Death, Died Anyway",6,"['RogueOneAStarWarsStory', 'Brazil', 'GraveoftheFireflies', 'Nope', 'TheSkinILiveIn', 'OneBattleAfterAnother']",3.42
Complaining About Rescues They Don't Like,5,"['RogueOneAStarWarsStory', 'StarTrekIVTheVoyageHome', 'StarTrekVITheUndiscoveredCountry', 'ToyStory2', 'TheEmperorsNewGroove']",3.60
Compromising Call,5,"['RogueOneAStarWarsStory', 'TheTerminator', 'DieHard2', 'SpiderManHomecoming', 'InsideOut2']",2.80
Contrasting Sequel Antagonist,5,"['RogueOneAStarWarsStory', 'Terminator2JudgmentDay', 'DieHard2', 'ThePhantomMenace', 'SpiderManFarFromHome']",2.70
Dark Reprise,17,"['RogueOneAStarWarsStory', 'AtomicBlonde', 'LaLaLand', 'PansLabyrinth', 'TraintoBusan', 'ThePhantomMenace', 'PerfectBlue', 'Hamilton', 'PoliceAcademy', 'SpringBreakers', 'SpiderManFarFromHome', 'Us', 'Barbie', 'TheRockyHorrorPictureShow', 'InsideOut2', 'Sinners', 'Up']",3.21
